question,options,right_answer
"到新中国成立()时,基本实现现代化,把我国建成社会主义现代化国家.","['一百年', '两百年', '五十年', '一百五十年']",['一百年']
"创新体制机制,扎牢制度笼子,要把从严治党实践成果转化为道德规范和纪律要求","['正确', '错误']",['正确']
"19大报告中指出要繁荣文艺创作,就要加强()题材创作,不断推出讴歌党,讴歌祖国,讴歌人民,讴歌英雄的精品力作.","['浪漫主义', '现实', '革命', '建设社会主义']",['现实']
()是最大的民生,"['就业', '养老', '医疗保险', '义务教育']",['就业']
"()是中国社会主义改革开放和现代化建设的总设计师,中国特色社会主义道路的开创者","['毛泽东', '周恩来', '邓小平', '江泽民']",['邓小平']
"我们主张世界的命运必须由各国人民共同掌握,世界上的事情只能由各国政府共同商量来办.","['正确', '错误']",['错误']
"习近平总书记在中国工程院第12次院士大会上提出,要把()放在科技创新最优先的位置","['对外开放', '发展经济', '人力资源开发', '国家利益']",['人力资源开发']
"据有关报道,中俄两国人员往来每年超过()万人次,中国连续多年保持俄罗斯最大外国游客客源国地位.","['300', '400', '500', '600']",['300']
"上海合作组织始终保持旺盛生命力、强劲合作动力,根本原因在于它创造性地提出并始终践行“中华精神”","['正确', '错误']",['错误']
"党重视教育、培训、选拔和考核干部,特别是培养、选拔优秀().积极推进干部制度改革.","['少数民族干部', '年轻干部', '妇女干部', '有特长干部']",['年轻干部']
"”世界上没有放之四海而皆准的发展道路.只有能够持续造福()的发展道路,才是最有生命力的.","['社会', '人民', '干部', '工人']",['人民']
"对于不明真相参加会道门或者邪教组织,经批评教育后确有悔改表现的党员干部,应给予()处分.","['免于处分', '警告', '严重警告', '党内察看']",['免于处分']
新党章提出要建设创新型国家和世界()强国.,"['文化', '科技', '外交', '.军事']",['科技']
"新时代党的建设总要求是()①坚持和加强党的全面领导②坚持全面要求从严治党③以加强党的长期执政能力建设,先进性和纯洁性为主线④以党的政治建设为主线","['①②', '③④', '①②③', '①②③④']",['①②③④']
我国需要深化改革加快东北等老工业基地振兴.,"['正确', '错误']",['正确']
"和平、发展、合作、共赢始终是亚洲地区形势主流,通过协商谈判处理分歧争端也是亚洲地区国家主要政策取向.","['正确', '错误']",['正确']
"供给侧结构性改革,重点是解放和发展社会生产力,用改革的办法推进结构调整,减少无效和低端供给,扩大有效和中高端供给,增强供给结构对需求变化的适应性和灵活性,提高全要素生产率.","['正确', '错误']",['正确']
()是推动人类文明进步最持久的力量,"['创新', '文化学习', '实践', '对幸福生活的追求']",['对幸福生活的追求']
"建设现代化经济体系,必须把提高()作为主攻方向,显著增强我国经济质量优势.","['需求体系质量', '供给体系质量', '供给体系数量', '需求体系数量']",['供给体系质量']
"&nbsp;改革开放应当大胆探索,勇于开拓,提高改革决策的科学性,更加注重改革的系统性、整体性、协同性,在(&nbsp;)中开创新路.","['发展', '探索', '尝试', '实践']",['实践']
"党的十八届五中全会强调,实现“十三五”时期发展目标,破解发展难题厚植发展优势,必须牢固树立并切实贯彻创新．协调．绿色．开放．(&nbsp;)的五大发展理念.","['包容', '可持续', '共享']",['共享']
安全是上海合作组织可持续发展的基石,"['正确', '错误']",['正确']
信息技术成为率先渗透到经济社会生活各领域的先导技术,"['正确', '错误']",['正确']
"《习近平在纪念马克思诞辰200周年大会上的讲话》中提到,坚持把党的()建设摆在首位,坚持和加强党的全面领导.","['经济', '文化', '政治', '社会']",['政治']
我国经济仍处于高速增长阶段,"['正确', '错误']",['错误']
"中央农村工作会议强调,要加强和改进乡村治理,发挥农村基层党组织战斗堡垒作用,创新农村精神文明建设有效平台载体,妥善解决农村矛盾纠纷,维护好农村社会和谐稳定.要加强和改善党对“三农”工作的领导,落实五级书记抓乡村振兴要求,强化乡村振兴要素保障.","['正确', '错误']",['正确']
"文化作为国家软实力,其重要性不可忽视,十九大提出要加强中外人文交流,以我为主().","['为我所用', '加强交流', '文化共享', '兼收并蓄']",['兼收并蓄']
"新时代中国特色社会主义思想,是中国特色社会主义理论体系的(),是全党全国人民为实现中华民族伟大复兴而奋斗的行动指南,必须长期坚持并不断发展.","['重要组成部分', '全部核心内容', '灵魂和精髓', '精华和核心']",['重要组成部分']
保障和改善民生要抓住人民最关心最直接最现实的利益问题,"['正确', '错误']",['正确']
"1992年,党的十四大提出我国经济体制改革的目标是建立社会主义市场经济体制","['正确', '错误']",['正确']
"党的各级纪律检查委员会的主要任务是：维护党的章程和其他党内法规,检查党的路线、方针、政策和决议的执行情况,()协助党的委员会加强党风建设和反腐败工作.","['组织领导', '主管', '组织协调', '具体实施']",['组织协调']
"新时代中国特色社会主义思想,明确坚持和发展中国特色社会主义,总任务是实现社会主义现代化和中华民族伟大复兴,在全面建成小康社会的基础上,分两步走在本世纪中叶建成富强民主文明和谐美丽的社会主义现代化强国.","['正确', '错误']",['正确']
"实现中国梦,是物质文明和精神文明均衡发展、相互促进的结果.没有文明的继承和发展,没有文化的弘扬和繁荣,就没有中国梦的实现.","['正确', '错误']",['正确']
"中国政府将成立公安部国际执法学院,为发展中国家培训2万名执法人员.","['正确', '错误']",['正确']
实施区域协调发展战略需要支持()地区经济转型发展.,"['资源型', '能源型', '多产型', '科技型']",['资源型']
"十九大报告明确提出了新时代党的建设总要求,以及把()摆在首位、用新时代中国特色社会主义思想武装全党.","['增强执政本领', '坚定理想信念', '提高专业素质', '党的政治建设']",['党的政治建设']
"英国哲学家()所说：“只有中国人最了解自己”,“只有他们自己慢慢摸索出的解决办法才是长久之计.”","['张素', '姚素', '黄素', '罗素']",['罗素']
"在改革开放的历史条件和时代背景下,()提出了“一国两制”的伟大构想,顺利解决了历史遗留的香港问题.","['邓小平', '江泽民', '毛泽东']",['邓小平']
"习近平在中国文联十大、中国作协九大开幕式上讲话中说道,广大文艺工作者要坚持以人民为中心的创作导向,坚持为人民服务,为社会主义服务.","['正确', '错误']",['正确']
"()是国家的生命线,人民的幸福线","['党的基本路线', '以经济建设为中心', '四项基本原则', '改革开放']",['党的基本路线']
努力使我国人民成为()的人民.,"['有理想、有修养、有文化、有组织', '有理念、有道德、有文化、有纪律', '有理想、有道德、有文化、有纪律', '有理想、有道德、有教养、有纪律']",['有理想、有道德、有文化、有纪律']
确立和维护无产阶级政党的领导核心始终是马克思主义建党学说的一个根本观点,"['正确', '错误']",['错误']
"“当今世界,任何国家都不能关起门来搞建设”是()说的","['习近平', '恩格斯', '马克思', '赫格尔']",['习近平']
"党员缺乏革命意志,不履行党员义务,不符合党员条件,党的支部应当对他进行教育,要求他限期改正;经教育仍无转变的,应当().","['把他除名', '.劝他脱籍', '把他开除', '宣布除名']",['把他开除']
"我们要建设的现代化是人与自然和谐共生的现代化,既要创造更多物质财富和精神财富以满足人民日益增长的美好生活需要,也要提供更多()以满足人民日益增长的()","['绿色产品；健康生活需要', '绿色产品；可持续发展需要', '优质生态产品；环保生活需要', '优质生态产品；优美生态环境需要']",['优质生态产品；优美生态环境需要']
供给侧结构性改革需要推动对外开放、大数据、人工智能和实体经济深度融合.,"['正确', '错误']",['错误']
