question,options,right_answer
"不同时代有不同时代的任务,这一任务反映到爱国主义的内容上,就是特定时代条件下爱国主义的主题.新时期爱国主义的主题是()","['救亡图存', '实现共产主义', '建设和发展中国特色社会主义', '发扬集体主义精神']",['建设和发展中国特色社会主义']
"道德靠的是对人们内心的强制,羞耻感以及社会的舆论,但是它的调整是全方位的.()","['正确', '错误']",['正确']
设立公司必须依法制定公司章程.公司章程对公司、股东、董事、监事、高级管理人员没有约束力.(),"['正确', '错误']",['错误']
"在同一社会形态中,不同的阶级或人群会有不同的道德.()","['正确', '错误']",['正确']
继承和发扬中国革命道德是弘扬中华传统美德的应有之义.(),"['正确', '错误']",['正确']
"中国封建时代的经济制度和政治制度,是由以下的各个主要特点构成的().(毛泽东·《中国革命和中国共产党》)","['自给自足的自然经济占主要地位', '封建的统治阶级——地主、贵族和皇帝,拥有最大部分的土地,而农民则很少或者完全没有土地.', '不但地主、贵族和皇室依靠剥削农民的地租过活,而且地主阶级的国家又强迫农民缴纳贡税,并强迫农民从事无偿的劳动,去养活一大群的国家官吏和主要地是为了镇压农民而用的军队.', '保护这种封建剥削制度的权力机关,是地主阶级的封建国家.']","['自给自足的自然经济占主要地位', '封建的统治阶级——地主、贵族和皇帝,拥有最大部分的土地,而农民则很少或者完全没有土地.', '不但地主、贵族和皇室依靠剥削农民的地租过活,而且地主阶级的国家又强迫农民缴纳贡税,并强迫农民从事无偿的劳动,去养活一大群的国家官吏和主要地是为了镇压农民而用的军队.', '保护这种封建剥削制度的权力机关,是地主阶级的封建国家.']"
中国特色社会主义的共同理想是社会主义核心价值体系的主题.(),"['正确', '错误']",['正确']
()是全国各族人民、一切国家机关和武装力量、各政党和各社会团体、各企业事业组织的根本活动准则.,"['国家大政方针', '党的纲领', '宪法', '为人民服务']",['宪法']
"下列关于法的本质和特征的说法中,错误的是()","['法是体现统治阶级意志的社会规范', '法是由国家强制力保障实施的社会规范', '法是不受风俗习惯、地理环境影响的社会规范', '法是受社会物质生活条件决定的社会规范']",['法是不受风俗习惯、地理环境影响的社会规范']
"在惨绝人寰、震惊中外的南京大屠杀中,日军共杀害了约()中国军民.","['10万以上', '30万以上', '5万', '50万以上']",['30万以上']
".民族精神是指一个民族在长期共同生活和社会实践形成的,为本民族大多数成员所认同的价值取向、思维方式、道德规范、精神气质的总和.()","['正确', '错误']",['正确']
"公民权利与义务具有广泛性、公平性和真实性,表现在().","['公民权利与义务不能公平处理', '权利与义务的主体为全体公民,权利范围涵盖社会政治经济文化生活的各个方面', '权利与义务为公民平等地享有或履行', '国家从制度上、法律上、物质上保障公民权利与义务的实现']","['权利与义务的主体为全体公民,权利范围涵盖社会政治经济文化生活的各个方面', '权利与义务为公民平等地享有或履行', '国家从制度上、法律上、物质上保障公民权利与义务的实现']"
"在实现理想的过程中,艰苦奋斗的价值在于().","['艰苦', '奋斗', '磨练', '为事业而奉献']",['为事业而奉献']
"1954年《宪法》通过后,由中华人民共和国主席根据全国人民代表大会的决定公布.()","['正确', '错误']",['错误']
"培养民族自尊心和自豪感,首先要自觉维护祖国的荣誉和尊严.()","['正确', '错误']",['正确']
"从业人员无论从事什么职业,都应该干一行爱一行,爱一行钻一行,精益求精,尽职尽责.这是职业道德基本要求中()","['办事公道的要求', '诚实守信的要求', '爱岗敬业的要求', '奉献社会的要求']",['爱岗敬业的要求']
"1906年至1907年,革命派与改良派在思想领域内展开了一场激烈论战.其中,改良派的主要代表人物是()","['黄兴', '陈天华', '梁启超', '章炳麟']",['梁启超']
"公司、企业、国家机关和事业单位,都可以享有法律权利和承担法律义务.()","['正确', '错误']",['正确']
"在我国,最低就业年龄为()周岁.","['14', '15', '16', '17']",['16']
"公民行使权利不得破坏公序良俗,妨碍法律的社会功能和社会价值的实现.()","['正确', '错误']",['正确']
"“理想信念”是由理想和信念两个概念结合而成,包含了理想和信念各自的含义,并使二者有机融合在一起.其中理想是()","['人们凭空产生的脱离现实的主观想象', '人们的世界观、人生观和价值观在奋斗目标上的集中体现', '人们在一定的认识基础上确立的对某种思想或事物坚信不移并身体力行的态度', '通过一定努力后就会实现']",['人们的世界观、人生观和价值观在奋斗目标上的集中体现']
"精益求精,尽职尽责体现的职业道德是().","['爱岗敬业', '诚实守信', '奉献社会', '服务群众']",['爱岗敬业']
“保护母亲河”活动是一种典型的社会公德建设实践活动.,"['对', '错']",['对']
"在我国,国务院各部委有权依照法律和行政法规,制定地方性规章.()","['正确', '错误']",['错误']
艰苦奋斗就是缩衣节食、自讨苦吃.(),"['正确', '错误']",['错误']
"同盟会发动的起义中,影响最大的是()","['刘道一领导的萍浏醴起义', '秋瑾、徐锡麟领导的浙皖起义', '孙中山、黄兴领导的镇南关起义', '孙中山、黄兴领导的广州黄花岗起义']",['孙中山、黄兴领导的广州黄花岗起义']
现阶段我们立党立国的根本指导思想是().,"['中国特色社会主义', '爱国主义', '马克思主义', '社会主义荣辱观']",['马克思主义']
"恋爱作为一种人际交往,必然要受到道德的约束.()","['正确', '错误']",['正确']
法律是由国家创制并保证实施的行为规范.以下哪个选项不属于法律所独有的特点().,"['由国家制定或认可', '由国家保证实施', '具有国家强制性', '对公民行为有规范作用']",['对公民行为有规范作用']
"被我国史学界和司法界公认的中国司法鼻祖(),用“獬豸”来裁判诉讼案件,相传被獬豸用独角顶触的一方败诉或有罪.","['皋陶', '帝喾', '伯益', '商均']",['皋陶']
关于大学生活的特点说法错误的是(),"['培养目标：专业化和高层次', '学习内容：素质教育和宽口径', '教学方式：多样化', '生活方式：自由性']",['生活方式：自由性']
"王某在实施盗窃时,因未撬开防盗门而最终放弃.王某的行为属于犯罪中止.()","['正确', '错误']",['错误']
公民有权享有因自己的行为而获得的名声并有权维护自己的名声不受侵害的权利称为().,"['人格权', '名誉权', '荣誉权', '隐私权']",['名誉权']
"孔子曾经提出“树木以时伐焉,禽兽以时杀焉”的观点,意思是指().","['有限使用自然;', '不杀生灵,不砍树木;', '爱人更要爱惜自然;', '注意生态平衡与发展']",['注意生态平衡与发展']
孙中山所说的社会革命是指(),"['驱除鞑虏,恢复中华', '创立民国', '平均地权', '实现共和']",['平均地权']
"中国工程院院士袁隆平说：“书本知识虽然重要,电脑技术也很重要,但是书本电脑里面种不出水稻来,只有在田里才能种出水稻来.”意思是()","['实现理想需要物质基础', '实现理想需要科学技术', '实现理想要通过实践', '实现理想需要远大目标']",['实现理想要通过实践']
"择业就是根据自己的意愿和家人的意向,选择自己所从事的工作的过程.","['对', '错']",['错']
中国共产党独立领导革命战争和创建人民军队的开端是(),"['秋收起义', '南昌起义', '平江起义', '百色起义']",['南昌起义']
大学生希望毕业后当个公务员是().,"['生活理想', '社会理想', '职业理想', '道德理想']",['职业理想']
"爱国主义与拥护祖国统一也是一致的,下列正确的是().","['这是对国际人士的要求', '这是对其他国家和民族的的要求', '这是对生活在中国大陆的中国公民的要求', '这是对全体中华儿女包括港澳台同胞以及海外侨胞的基本要求']","['这是对生活在中国大陆的中国公民的要求', '这是对全体中华儿女包括港澳台同胞以及海外侨胞的基本要求']"
"异性之间只有爱情,没有友谊.","['对', '错']",['错']
"()是一种以求真务实为基础,采取创造性方法,积极追求创造性成果的学习.","['自主学习', '全面学习', '合作学习', '创新学习']",['创新学习']
